Time,RegionName,NumValue
2014-04,Greece,6
2014-05,Greece,4
2014-06,Greece,6
2014-07,Greece,3
2014-08,Greece,3
2014-09,Greece,4
2014-10,Greece,2
2014-11,Greece,5
2014-12,Greece,6
2015-01,Greece,10
2015-02,Greece,9
2015-03,Greece,7
2015-04,Greece,3
2015-05,Greece,2
2015-06,Greece,5
2015-07,Greece,4
2015-08,Greece,4
2015-09,Greece,2
2015-10,Greece,1
2015-11,Greece,3
2015-12,Greece,4
2016-01,Greece,6
2016-02,Greece,4
2016-03,Greece,9
2016-04,Greece,13
2016-05,Greece,1
2016-06,Greece,1
2016-07,Greece,0
2016-08,Greece,3
2016-09,Greece,1
2016-10,Greece,1
2016-11,Greece,2
2016-12,Greece,11
2017-01,Greece,7
2017-02,Greece,4
2017-03,Greece,7
2017-04,Greece,8
2017-05,Greece,3
2017-06,Greece,0
2017-07,Greece,4
2017-08,Greece,3
2017-09,Greece,2
2017-10,Greece,2
2017-11,Greece,2
2017-12,Greece,0
2018-01,Greece,4
2018-02,Greece,4
2018-03,Greece,3
2018-04,Greece,2
2018-05,Greece,1
2018-06,Greece,4
2018-07,Greece,2
2018-08,Greece,3
2018-09,Greece,1
2018-10,Greece,2
2018-11,Greece,4
2018-12,Greece,4
2019-01,Greece,1
2019-02,Greece,2
2019-03,Greece,7
2019-04,Greece,3
2019-05,Greece,1
2019-06,Greece,3
2019-07,Greece,3
2019-08,Greece,2
2019-09,Greece,3
2019-10,Greece,1
2019-11,Greece,4
2019-12,Greece,2
1999-01,Hungary,
1999-02,Hungary,
1999-03,Hungary,
1999-04,Hungary,
1999-05,Hungary,
1999-06,Hungary,
1999-07,Hungary,
1999-08,Hungary,
1999-09,Hungary,
1999-10,Hungary,
1999-11,Hungary,
1999-12,Hungary,
2000-01,Hungary,
2000-02,Hungary,
2000-03,Hungary,
2000-04,Hungary,
2000-05,Hungary,
2000-06,Hungary,
2000-07,Hungary,
2000-08,Hungary,
2000-09,Hungary,
2000-10,Hungary,
2000-11,Hungary,
2000-12,Hungary,
2001-01,Hungary,
2001-02,Hungary,
2001-03,Hungary,
2001-04,Hungary,
2001-05,Hungary,
2001-06,Hungary,
2001-07,Hungary,
2001-08,Hungary,
2001-09,Hungary,
2001-10,Hungary,
2001-11,Hungary,
2001-12,Hungary,
2002-01,Hungary,
2002-02,Hungary,
2002-03,Hungary,
2002-04,Hungary,
2002-05,Hungary,
2002-06,Hungary,
2002-07,Hungary,
2002-08,Hungary,
2002-09,Hungary,
2002-10,Hungary,
2002-11,Hungary,
2002-12,Hungary,
2003-01,Hungary,6
2003-02,Hungary,5
2003-03,Hungary,7
2003-04,Hungary,2
2003-05,Hungary,1
2003-06,Hungary,4
2003-07,Hungary,3
2003-08,Hungary,3
2003-09,Hungary,2
2003-10,Hungary,4
2003-11,Hungary,0
2003-12,Hungary,4
2004-01,Hungary,7
2004-02,Hungary,7
2004-03,Hungary,4
2004-04,Hungary,2
2004-05,Hungary,3
2004-06,Hungary,1
2004-07,Hungary,4
2004-08,Hungary,5
2004-09,Hungary,1
2004-10,Hungary,2
2004-11,Hungary,4
2004-12,Hungary,3
2005-01,Hungary,4
2005-02,Hungary,1
2005-03,Hungary,2
2005-04,Hungary,3
2005-05,Hungary,4
2005-06,Hungary,4
2005-07,Hungary,1
2005-08,Hungary,1
2005-09,Hungary,3
2005-10,Hungary,3
2005-11,Hungary,1
2005-12,Hungary,1
2006-01,Hungary,4
2006-02,Hungary,5
2006-03,Hungary,3
2006-04,Hungary,1
2006-05,Hungary,2
2006-06,Hungary,1
2006-07,Hungary,2
2006-08,Hungary,3
2006-09,Hungary,2
2006-10,Hungary,4
2006-11,Hungary,2
2006-12,Hungary,3
2007-01,Hungary,5
2007-02,Hungary,1
2007-03,Hungary,6
2007-04,Hungary,7
2007-05,Hungary,5
2007-06,Hungary,2
2007-07,Hungary,3
2007-08,Hungary,0
2007-09,Hungary,2
2007-10,Hungary,4
2007-11,Hungary,5
2007-12,Hungary,3
2008-01,Hungary,7
2008-02,Hungary,0
2008-03,Hungary,5
2008-04,Hungary,4
2008-05,Hungary,2
2008-06,Hungary,2
2008-07,Hungary,0
2008-08,Hungary,0
2008-09,Hungary,1
2008-10,Hungary,7
2008-11,Hungary,2
2008-12,Hungary,0
2009-01,Hungary,10
2009-02,Hungary,2
2009-03,Hungary,5
2009-04,Hungary,2
2009-05,Hungary,4
2009-06,Hungary,3
2009-07,Hungary,3
2009-08,Hungary,1
2009-09,Hungary,0
2009-10,Hungary,3
2009-11,Hungary,0
2009-12,Hungary,4
2010-01,Hungary,3
2010-02,Hungary,1
2010-03,Hungary,2
2010-04,Hungary,3
2010-05,Hungary,2
2010-06,Hungary,1
2010-07,Hungary,1
2010-08,Hungary,4
2010-09,Hungary,1
2010-10,Hungary,11
2010-11,Hungary,2
2010-12,Hungary,6
2011-01,Hungary,8
2011-02,Hungary,12
2011-03,Hungary,13
2011-04,Hungary,3
2011-05,Hungary,3
2011-06,Hungary,3
2011-07,Hungary,2
2011-08,Hungary,0
2011-09,Hungary,3
2011-10,Hungary,4
2011-11,Hungary,4
2011-12,Hungary,12
2012-01,Hungary,7
2012-02,Hungary,7
2012-03,Hungary,14
2012-04,Hungary,4
2012-05,Hungary,3
2012-06,Hungary,1
2012-07,Hungary,4
2012-08,Hungary,0
2012-09,Hungary,0
2012-10,Hungary,4
2012-11,Hungary,1
2012-12,Hungary,6
2013-01,Hungary,4
2013-02,Hungary,6
2013-03,Hungary,3
2013-04,Hungary,5
2013-05,Hungary,10
2013-06,Hungary,3
2013-07,Hungary,1
2013-08,Hungary,2
2013-09,Hungary,0
2013-10,Hungary,8
2013-11,Hungary,2
2013-12,Hungary,3
2014-01,Hungary,4
2014-02,Hungary,2
2014-03,Hungary,4
2014-04,Hungary,5
2014-05,Hungary,3
2014-06,Hungary,0
2014-07,Hungary,0
2014-08,Hungary,0
2014-09,Hungary,3
2014-10,Hungary,4
2014-11,Hungary,8
2014-12,Hungary,0
2015-01,Hungary,6
2015-02,Hungary,7
2015-03,Hungary,4
2015-04,Hungary,4
2015-05,Hungary,3
2015-06,Hungary,4
2015-07,Hungary,1
2015-08,Hungary,2
2015-09,Hungary,0
2015-10,Hungary,1
2015-11,Hungary,0
2015-12,Hungary,3
2016-01,Hungary,4
2016-02,Hungary,6
2016-03,Hungary,6
2016-04,Hungary,5
2016-05,Hungary,2
2016-06,Hungary,3
2016-07,Hungary,2
2016-08,Hungary,1
2016-09,Hungary,2
2016-10,Hungary,4
2016-11,Hungary,5
2016-12,Hungary,7
2017-01,Hungary,4
2017-02,Hungary,1
2017-03,Hungary,7
2017-04,Hungary,3
2017-05,Hungary,7
2017-06,Hungary,3
2017-07,Hungary,0
2017-08,Hungary,0
2017-09,Hungary,3
2017-10,Hungary,3
2017-11,Hungary,4
2017-12,Hungary,4
2018-01,Hungary,0
2018-02,Hungary,2
2018-03,Hungary,12
2018-04,Hungary,3
2018-05,Hungary,6
2018-06,Hungary,2
2018-07,Hungary,0
2018-08,Hungary,0
2018-09,Hungary,4
2018-10,Hungary,2
2018-11,Hungary,3
2018-12,Hungary,6
2019-01,Hungary,7
2019-02,Hungary,6
2019-03,Hungary,5
2019-04,Hungary,6
2019-05,Hungary,4
2019-06,Hungary,1
2019-07,Hungary,1
2019-08,Hungary,5
2019-09,Hungary,5
2019-10,Hungary,2
2019-11,Hungary,2
2019-12,Hungary,2
1999-01,Iceland,2
1999-02,Iceland,2
1999-03,Iceland,1
1999-04,Iceland,2
1999-05,Iceland,2
1999-06,Iceland,2
1999-07,Iceland,0
1999-08,Iceland,1
1999-09,Iceland,1
1999-10,Iceland,3
1999-11,Iceland,0
1999-12,Iceland,5
2000-01,Iceland,2
2000-02,Iceland,2
2000-03,Iceland,2
2000-04,Iceland,3
2000-05,Iceland,1
2000-06,Iceland,1
2000-07,Iceland,3
2000-08,Iceland,0
2000-09,Iceland,2
2000-10,Iceland,1
2000-11,Iceland,1
2000-12,Iceland,0
2001-01,Iceland,2
2001-02,Iceland,1
2001-03,Iceland,1
2001-04,Iceland,0
2001-05,Iceland,2
2001-06,Iceland,3
2001-07,Iceland,1
2001-08,Iceland,1
2001-09,Iceland,0
2001-10,Iceland,1
2001-11,Iceland,2
2001-12,Iceland,3
2002-01,Iceland,1
2002-02,Iceland,0
2002-03,Iceland,2
2002-04,Iceland,0
2002-05,Iceland,2
2002-06,Iceland,1
2002-07,Iceland,0
2002-08,Iceland,3
2002-09,Iceland,0
2002-10,Iceland,3
2002-11,Iceland,0
2002-12,Iceland,2
2003-01,Iceland,0
2003-02,Iceland,0
2003-03,Iceland,0
2003-04,Iceland,1
2003-05,Iceland,0
2003-06,Iceland,1
2003-07,Iceland,1
2003-08,Iceland,2
2003-09,Iceland,0
2003-10,Iceland,0
2003-11,Iceland,0
2003-12,Iceland,1
2004-01,Iceland,3
2004-02,Iceland,2
2004-03,Iceland,0
2004-04,Iceland,0
2004-05,Iceland,0
2004-06,Iceland,0
2004-07,Iceland,0
2004-08,Iceland,1
2004-09,Iceland,1
2004-10,Iceland,0
2004-11,Iceland,0
2004-12,Iceland,1
2005-01,Iceland,0
2005-02,Iceland,0
2005-03,Iceland,1
2005-04,Iceland,0
2005-05,Iceland,0
2005-06,Iceland,1
2005-07,Iceland,0
2005-08,Iceland,0
2005-09,Iceland,0
2005-10,Iceland,0
2005-11,Iceland,0
2005-12,Iceland,1
2006-01,Iceland,0
2006-02,Iceland,0
2006-03,Iceland,0
2006-04,Iceland,1
2006-05,Iceland,1
2006-06,Iceland,0
2006-07,Iceland,0
2006-08,Iceland,0
2006-09,Iceland,0
2006-10,Iceland,1
2006-11,Iceland,0
2006-12,Iceland,0
2007-01,Iceland,0
2007-02,Iceland,0
2007-03,Iceland,0
2007-04,Iceland,1
2007-05,Iceland,0
2007-06,Iceland,0
2007-07,Iceland,0
2007-08,Iceland,0
2007-09,Iceland,1
2007-10,Iceland,0
2007-11,Iceland,1
2007-12,Iceland,1
2008-01,Iceland,0
2008-02,Iceland,0
2008-03,Iceland,1
2008-04,Iceland,0
2008-05,Iceland,0
2008-06,Iceland,0
2008-07,Iceland,0
2008-08,Iceland,0
2008-09,Iceland,0
2008-10,Iceland,1
2008-11,Iceland,0
2008-12,Iceland,0
2009-01,Iceland,1
2009-02,Iceland,0
2009-03,Iceland,1
2009-04,Iceland,0
2009-05,Iceland,1
2009-06,Iceland,0
2009-07,Iceland,0
2009-08,Iceland,0
2009-09,Iceland,0
2009-10,Iceland,1
2009-11,Iceland,1
2009-12,Iceland,0
2010-01,Iceland,0
2010-02,Iceland,0
2010-03,Iceland,1
2010-04,Iceland,1
2010-05,Iceland,0
2010-06,Iceland,0
2010-07,Iceland,0
2010-08,Iceland,0
2010-09,Iceland,0
2010-10,Iceland,0
2010-11,Iceland,0
2010-12,Iceland,0
2011-01,Iceland,2
2011-02,Iceland,0
2011-03,Iceland,0
2011-04,Iceland,0
2011-05,Iceland,0
2011-06,Iceland,0
2011-07,Iceland,0
2011-08,Iceland,0
2011-09,Iceland,0
2011-10,Iceland,0
2011-11,Iceland,0
2011-12,Iceland,0
2012-01,Iceland,1
2012-02,Iceland,0
2012-03,Iceland,0
2012-04,Iceland,0
2012-05,Iceland,0
2012-06,Iceland,0
2012-07,Iceland,0
2012-08,Iceland,0
2012-09,Iceland,0
2012-10,Iceland,0
2012-11,Iceland,0
2012-12,Iceland,0
2013-01,Iceland,1
2013-02,Iceland,0
2013-03,Iceland,0
2013-04,Iceland,0
2013-05,Iceland,0
2013-06,Iceland,0
2013-07,Iceland,0
2013-08,Iceland,0
2013-09,Iceland,0
2013-10,Iceland,0
2013-11,Iceland,0
2013-12,Iceland,0
2014-01,Iceland,0
2014-02,Iceland,0
2014-03,Iceland,0
2014-04,Iceland,0
2014-05,Iceland,0
2014-06,Iceland,1
2014-07,Iceland,0
2014-08,Iceland,0
2014-09,Iceland,0
2014-10,Iceland,0
2014-11,Iceland,0
2014-12,Iceland,0
2015-01,Iceland,1
2015-02,Iceland,1
2015-03,Iceland,1
2015-04,Iceland,0
2015-05,Iceland,0
2015-06,Iceland,0
2015-07,Iceland,1
2015-08,Iceland,0
2015-09,Iceland,0
2015-10,Iceland,0
2015-11,Iceland,0
2015-12,Iceland,0
2016-01,Iceland,0
2016-02,Iceland,0
2016-03,Iceland,0
2016-04,Iceland,0
2016-05,Iceland,0
2016-06,Iceland,0
2016-07,Iceland,0
2016-08,Iceland,0
2016-09,Iceland,0
2016-10,Iceland,0
2016-11,Iceland,0
2016-12,Iceland,0
2017-01,Iceland,0
2017-02,Iceland,0
2017-03,Iceland,2
2017-04,Iceland,0
2017-05,Iceland,1
2017-06,Iceland,0
2017-07,Iceland,0
2017-08,Iceland,0
2017-09,Iceland,0
2017-10,Iceland,0
2017-11,Iceland,0
2017-12,Iceland,0
2018-01,Iceland,0
2018-02,Iceland,0
2018-03,Iceland,0
2018-04,Iceland,0
2018-05,Iceland,0
2018-06,Iceland,0
2018-07,Iceland,0
2018-08,Iceland,0
2018-09,Iceland,0
2018-10,Iceland,0
2018-11,Iceland,0
2018-12,Iceland,0
2019-01,Iceland,0
2019-02,Iceland,0
2019-03,Iceland,0
2019-04,Iceland,0
2019-05,Iceland,0
2019-06,Iceland,0
2019-07,Iceland,0
2019-08,Iceland,0
2019-09,Iceland,0
2019-10,Iceland,0
2019-11,Iceland,0
2019-12,Iceland,0
1999-01,Ireland,53
1999-02,Ireland,43
1999-03,Ireland,53
1999-04,Ireland,40
1999-05,Ireland,34
1999-06,Ireland,24
1999-07,Ireland,36
1999-08,Ireland,22
1999-09,Ireland,31
1999-10,Ireland,40
1999-11,Ireland,29
1999-12,Ireland,40
2000-01,Ireland,79
2000-02,Ireland,35
2000-03,Ireland,32
2000-04,Ireland,44
2000-05,Ireland,29
2000-06,Ireland,38
2000-07,Ireland,33
2000-08,Ireland,19
2000-09,Ireland,18
2000-10,Ireland,34
2000-11,Ireland,27
2000-12,Ireland,38
2001-01,Ireland,36
2001-02,Ireland,35
2001-03,Ireland,24
2001-04,Ireland,27
2001-05,Ireland,19
2001-06,Ireland,26
2001-07,Ireland,13
2001-08,Ireland,22
2001-09,Ireland,14
2001-10,Ireland,24
2001-11,Ireland,26
2001-12,Ireland,16
2002-01,Ireland,38
2002-02,Ireland,18
2002-03,Ireland,16
2002-04,Ireland,17
2002-05,Ireland,26
2002-06,Ireland,10
2002-07,Ireland,18
2002-08,Ireland,9
2002-09,Ireland,21
2002-10,Ireland,19
2002-11,Ireland,13
2002-12,Ireland,21
2003-01,Ireland,27
2003-02,Ireland,16
2003-03,Ireland,26
2003-04,Ireland,15
2003-05,Ireland,8
2003-06,Ireland,11
2003-07,Ireland,18
2003-08,Ireland,17
2003-09,Ireland,8
2003-10,Ireland,21
2003-11,Ireland,24
2003-12,Ireland,27
2004-01,Ireland,25
2004-02,Ireland,16
2004-03,Ireland,19
2004-04,Ireland,6
2004-05,Ireland,14
2004-06,Ireland,21
2004-07,Ireland,15
2004-08,Ireland,4
2004-09,Ireland,12
2004-10,Ireland,16
2004-11,Ireland,10
2004-12,Ireland,16
2005-01,Ireland,25
2005-02,Ireland,20
2005-03,Ireland,23
2005-04,Ireland,19
2005-05,Ireland,13
2005-06,Ireland,17
2005-07,Ireland,5
2005-08,Ireland,12
2005-09,Ireland,10
2005-10,Ireland,12
2005-11,Ireland,13
2005-12,Ireland,15
2006-01,Ireland,28
2006-02,Ireland,13
2006-03,Ireland,19
2006-04,Ireland,14
2006-05,Ireland,16
2006-06,Ireland,10
2006-07,Ireland,9
2006-08,Ireland,9
2006-09,Ireland,17
2006-10,Ireland,14
2006-11,Ireland,16
2006-12,Ireland,8
2007-01,Ireland,19
2007-02,Ireland,16
2007-03,Ireland,15
2007-04,Ireland,22
2007-05,Ireland,12
2007-06,Ireland,7
2007-07,Ireland,16
2007-08,Ireland,8
2007-09,Ireland,10
2007-10,Ireland,11
2007-11,Ireland,13
2007-12,Ireland,13
2008-01,Ireland,24
2008-02,Ireland,16
2008-03,Ireland,8
2008-04,Ireland,10
2008-05,Ireland,12
2008-06,Ireland,7
2008-07,Ireland,15
2008-08,Ireland,8
2008-09,Ireland,9
2008-10,Ireland,7
2008-11,Ireland,13
2008-12,Ireland,23
2009-01,Ireland,20
2009-02,Ireland,20
2009-03,Ireland,10
2009-04,Ireland,10
2009-05,Ireland,9
2009-06,Ireland,10
2009-07,Ireland,10
2009-08,Ireland,6
2009-09,Ireland,12
2009-10,Ireland,9
2009-11,Ireland,4
2009-12,Ireland,14
2010-01,Ireland,15
2010-02,Ireland,12
2010-03,Ireland,18
2010-04,Ireland,7
2010-05,Ireland,4
2010-06,Ireland,8
2010-07,Ireland,1
2010-08,Ireland,5
2010-09,Ireland,6
2010-10,Ireland,6
2010-11,Ireland,9
2010-12,Ireland,7
2011-01,Ireland,21
2011-02,Ireland,7
2011-03,Ireland,7
2011-04,Ireland,8
2011-05,Ireland,9
2011-06,Ireland,4
2011-07,Ireland,6
2011-08,Ireland,3
2011-09,Ireland,3
2011-10,Ireland,9
2011-11,Ireland,11
2011-12,Ireland,1
2012-01,Ireland,13
2012-02,Ireland,7
2012-03,Ireland,3
2012-04,Ireland,2
2012-05,Ireland,6
2012-06,Ireland,5
2012-07,Ireland,2
2012-08,Ireland,4
2012-09,Ireland,1
2012-10,Ireland,4
2012-11,Ireland,10
2012-12,Ireland,3
2013-01,Ireland,11
2013-02,Ireland,7
2013-03,Ireland,5
2013-04,Ireland,9
2013-05,Ireland,9
2013-06,Ireland,6
2013-07,Ireland,7
2013-08,Ireland,3
2013-09,Ireland,2
2013-10,Ireland,9
2013-11,Ireland,4
2013-12,Ireland,5
2014-01,Ireland,7
2014-02,Ireland,7
2014-03,Ireland,8
2014-04,Ireland,7
2014-05,Ireland,12
2014-06,Ireland,2
2014-07,Ireland,0
2014-08,Ireland,3
2014-09,Ireland,5
2014-10,Ireland,12
2014-11,Ireland,5
2014-12,Ireland,8
2015-01,Ireland,7
2015-02,Ireland,7
2015-03,Ireland,9
2015-04,Ireland,5
2015-05,Ireland,3
2015-06,Ireland,7
2015-07,Ireland,1
2015-08,Ireland,4
2015-09,Ireland,9
2015-10,Ireland,3
2015-11,Ireland,5
2015-12,Ireland,8
2016-01,Ireland,11
2016-02,Ireland,7
2016-03,Ireland,5
2016-04,Ireland,5
2016-05,Ireland,4
2016-06,Ireland,7
2016-07,Ireland,8
2016-08,Ireland,10
2016-09,Ireland,2
2016-10,Ireland,10
2016-11,Ireland,6
2016-12,Ireland,10
2017-01,Ireland,11
2017-02,Ireland,9
2017-03,Ireland,7
2017-04,Ireland,10
2017-05,Ireland,5
2017-06,Ireland,4
2017-07,Ireland,3
2017-08,Ireland,2
2017-09,Ireland,5
2017-10,Ireland,4
2017-11,Ireland,1
2017-12,Ireland,10
2018-01,Ireland,21
2018-02,Ireland,9
2018-03,Ireland,10
2018-04,Ireland,7
2018-05,Ireland,6
2018-06,Ireland,4
2018-07,Ireland,5
2018-08,Ireland,5
2018-09,Ireland,7
2018-10,Ireland,4
2018-11,Ireland,4
2018-12,Ireland,6
2019-01,Ireland,15
2019-02,Ireland,8
2019-03,Ireland,9
2019-04,Ireland,2
2019-05,Ireland,4
2019-06,Ireland,6
2019-07,Ireland,4
2019-08,Ireland,1
2019-09,Ireland,2
2019-10,Ireland,4
2019-11,Ireland,6
2019-12,Ireland,6
1999-01,Italy,36
1999-02,Italy,31
1999-03,Italy,29
1999-04,Italy,23
1999-05,Italy,18
1999-06,Italy,21
1999-07,Italy,13
1999-08,Italy,14
1999-09,Italy,12
1999-10,Italy,19
1999-11,Italy,17
1999-12,Italy,17
2000-01,Italy,44
2000-02,Italy,34
2000-03,Italy,21
2000-04,Italy,22
2000-05,Italy,7
2000-06,Italy,15
2000-07,Italy,12
2000-08,Italy,8
2000-09,Italy,11
2000-10,Italy,24
2000-11,Italy,18
2000-12,Italy,22
2001-01,Italy,26
2001-02,Italy,22
2001-03,Italy,26
2001-04,Italy,21
2001-05,Italy,14
2001-06,Italy,10
2001-07,Italy,8
2001-08,Italy,10
2001-09,Italy,8
2001-10,Italy,13
2001-11,Italy,18
2001-12,Italy,18
2002-01,Italy,20
2002-02,Italy,33
2002-03,Italy,18
2002-04,Italy,16
2002-05,Italy,18
2002-06,Italy,13
2002-07,Italy,11
2002-08,Italy,2
2002-09,Italy,13
2002-10,Italy,7
2002-11,Italy,19
2002-12,Italy,20
2003-01,Italy,45
2003-02,Italy,30
2003-03,Italy,34
2003-04,Italy,22
2003-05,Italy,13
2003-06,Italy,16
2003-07,Italy,7
2003-08,Italy,14
2003-09,Italy,9
2003-10,Italy,24
2003-11,Italy,33
2003-12,Italy,17
2004-01,Italy,39
2004-02,Italy,33
2004-03,Italy,46
2004-04,Italy,21
2004-05,Italy,40
2004-06,Italy,19
2004-07,Italy,19
2004-08,Italy,13
2004-09,Italy,10
2004-10,Italy,20
2004-11,Italy,21
2004-12,Italy,20
2005-01,Italy,27
2005-02,Italy,42
2005-03,Italy,52
2005-04,Italy,34
2005-05,Italy,27
2005-06,Italy,17
2005-07,Italy,9
2005-08,Italy,10
2005-09,Italy,11
2005-10,Italy,12
2005-11,Italy,15
2005-12,Italy,20
2006-01,Italy,20
2006-02,Italy,14
2006-03,Italy,20
2006-04,Italy,11
2006-05,Italy,12
2006-06,Italy,10
2006-07,Italy,8
2006-08,Italy,2
2006-09,Italy,7
2006-10,Italy,10
2006-11,Italy,3
2006-12,Italy,10
2007-01,Italy,18
2007-02,Italy,23
2007-03,Italy,20
2007-04,Italy,14
2007-05,Italy,17
2007-06,Italy,6
2007-07,Italy,6
2007-08,Italy,5
2007-09,Italy,5
2007-10,Italy,19
2007-11,Italy,14
2007-12,Italy,31
2008-01,Italy,25
2008-02,Italy,23
2008-03,Italy,29
2008-04,Italy,18
2008-05,Italy,9
2008-06,Italy,8
2008-07,Italy,9
2008-08,Italy,3
2008-09,Italy,5
2008-10,Italy,12
2008-11,Italy,17
2008-12,Italy,20
2009-01,Italy,27
2009-02,Italy,24
2009-03,Italy,29
2009-04,Italy,24
2009-05,Italy,11
2009-06,Italy,13
2009-07,Italy,6
2009-08,Italy,4
2009-09,Italy,7
2009-10,Italy,10
2009-11,Italy,17
2009-12,Italy,9
2010-01,Italy,14
2010-02,Italy,21
2010-03,Italy,20
2010-04,Italy,13
2010-05,Italy,11
2010-06,Italy,9
2010-07,Italy,9
2010-08,Italy,6
2010-09,Italy,7
2010-10,Italy,16
2010-11,Italy,9
2010-12,Italy,15
2011-01,Italy,17
2011-02,Italy,19
2011-03,Italy,19
2011-04,Italy,16
2011-05,Italy,12
2011-06,Italy,9
2011-07,Italy,9
2011-08,Italy,7
2011-09,Italy,12
2011-10,Italy,7
2011-11,Italy,10
2011-12,Italy,15
2012-01,Italy,17
2012-02,Italy,20
2012-03,Italy,19
2012-04,Italy,15
2012-05,Italy,10
2012-06,Italy,6
2012-07,Italy,3
2012-08,Italy,7
2012-09,Italy,5
2012-10,Italy,16
2012-11,Italy,11
2012-12,Italy,6
2013-01,Italy,17
2013-02,Italy,16
2013-03,Italy,20
2013-04,Italy,19
2013-05,Italy,15
2013-06,Italy,12
2013-07,Italy,7
2013-08,Italy,4
2013-09,Italy,9
2013-10,Italy,15
2013-11,Italy,10
2013-12,Italy,18
2014-01,Italy,19
2014-02,Italy,19
2014-03,Italy,19
2014-04,Italy,14
2014-05,Italy,14
2014-06,Italy,14
2014-07,Italy,10
2014-08,Italy,6
2014-09,Italy,6
2014-10,Italy,11
2014-11,Italy,10
2014-12,Italy,14
2015-01,Italy,29
2015-02,Italy,23
2015-03,Italy,23
2015-04,Italy,22
2015-05,Italy,13
2015-06,Italy,9
2015-07,Italy,12
2015-08,Italy,9
2015-09,Italy,15
2015-10,Italy,10
2015-11,Italy,20
2015-12,Italy,2
2016-01,Italy,36
2016-02,Italy,30
2016-03,Italy,25
2016-04,Italy,19
2016-05,Italy,10
2016-06,Italy,13
2016-07,Italy,16
2016-08,Italy,11
2016-09,Italy,10
2016-10,Italy,18
2016-11,Italy,18
2016-12,Italy,22
2017-01,Italy,31
2017-02,Italy,27
2017-03,Italy,24
2017-04,Italy,17
2017-05,Italy,10
2017-06,Italy,17
2017-07,Italy,8
2017-08,Italy,12
2017-09,Italy,13
2017-10,Italy,10
2017-11,Italy,15
2017-12,Italy,13
2018-01,Italy,38
2018-02,Italy,15
2018-03,Italy,17
2018-04,Italy,19
2018-05,Italy,9
2018-06,Italy,13
2018-07,Italy,12
2018-08,Italy,8
2018-09,Italy,7
2018-10,Italy,12
2018-11,Italy,10
2018-12,Italy,10
2019-01,Italy,27
2019-02,Italy,20
2019-03,Italy,21
2019-04,Italy,25
2019-05,Italy,18
2019-06,Italy,9
2019-07,Italy,7
2019-08,Italy,11
2019-09,Italy,6
2019-10,Italy,13
2019-11,Italy,14
2019-12,Italy,18
1999-01,Latvia,
1999-02,Latvia,
1999-03,Latvia,
1999-04,Latvia,
1999-05,Latvia,
1999-06,Latvia,
1999-07,Latvia,
1999-08,Latvia,
1999-09,Latvia,
1999-10,Latvia,
1999-11,Latvia,
1999-12,Latvia,
2000-01,Latvia,
2000-02,Latvia,
2000-03,Latvia,
2000-04,Latvia,
2000-05,Latvia,
2000-06,Latvia,
2000-07,Latvia,
2000-08,Latvia,
2000-09,Latvia,
2000-10,Latvia,
2000-11,Latvia,
2000-12,Latvia,
2001-01,Latvia,
2001-02,Latvia,
2001-03,Latvia,
2001-04,Latvia,
2001-05,Latvia,
2001-06,Latvia,
2001-07,Latvia,
2001-08,Latvia,
2001-09,Latvia,
2001-10,Latvia,
2001-11,Latvia,
2001-12,Latvia,
2002-01,Latvia,0
2002-02,Latvia,0
2002-03,Latvia,0
2002-04,Latvia,0
2002-05,Latvia,0
2002-06,Latvia,0
2002-07,Latvia,0
2002-08,Latvia,0
2002-09,Latvia,0
2002-10,Latvia,0
2002-11,Latvia,0
2002-12,Latvia,1
2003-01,Latvia,0
2003-02,Latvia,2
2003-03,Latvia,3
2003-04,Latvia,1
2003-05,Latvia,0
2003-06,Latvia,3
2003-07,Latvia,0
2003-08,Latvia,1
2003-09,Latvia,2
2003-10,Latvia,1
2003-11,Latvia,1
2003-12,Latvia,0
2004-01,Latvia,2
2004-02,Latvia,6
2004-03,Latvia,2
2004-04,Latvia,0
2004-05,Latvia,2
2004-06,Latvia,0
2004-07,Latvia,0
2004-08,Latvia,2
2004-09,Latvia,1
2004-10,Latvia,2
2004-11,Latvia,0
2004-12,Latvia,2
2005-01,Latvia,0
2005-02,Latvia,2
2005-03,Latvia,0
2005-04,Latvia,2
2005-05,Latvia,0
2005-06,Latvia,0
2005-07,Latvia,0
2005-08,Latvia,0
2005-09,Latvia,0
2005-10,Latvia,1
2005-11,Latvia,0
2005-12,Latvia,0
2006-01,Latvia,1
2006-02,Latvia,0
2006-03,Latvia,0
2006-04,Latvia,2
2006-05,Latvia,0
2006-06,Latvia,0
2006-07,Latvia,1
2006-08,Latvia,0
2006-09,Latvia,3
2006-10,Latvia,0
2006-11,Latvia,1
2006-12,Latvia,1
2007-01,Latvia,3
2007-02,Latvia,1
2007-03,Latvia,1
2007-04,Latvia,0
2007-05,Latvia,3
2007-06,Latvia,0
2007-07,Latvia,0
2007-08,Latvia,1
2007-09,Latvia,0
2007-10,Latvia,2
2007-11,Latvia,1
2007-12,Latvia,3
2008-01,Latvia,
2008-02,Latvia,
2008-03,Latvia,
2008-04,Latvia,
2008-05,Latvia,
2008-06,Latvia,
2008-07,Latvia,
2008-08,Latvia,
2008-09,Latvia,
2008-10,Latvia,
2008-11,Latvia,
2008-12,Latvia,
2009-01,Latvia,0
2009-02,Latvia,0
2009-03,Latvia,0
